2019.04.16,15:35,1.12963,1.13023,1.12951,1.12998,411
2019.04.16,15:40,1.12999,1.13014,1.12966,1.12975,437
2019.04.16,15:45,1.12974,1.13006,1.12966,1.12969,315
2019.04.16,15:50,1.12970,1.12982,1.12943,1.12962,517
2019.04.16,15:55,1.12965,1.12973,1.12912,1.12964,484
2019.04.16,16:00,1.12963,1.12995,1.12963,1.12993,486
2019.04.16,16:05,1.12995,1.13011,1.12941,1.12960,448
2019.04.16,16:10,1.12959,1.12975,1.12943,1.12965,447
2019.04.16,16:15,1.12966,1.13001,1.12963,1.12965,420
2019.04.16,16:20,1.12966,1.12985,1.12954,1.12977,318
2019.04.16,16:25,1.12978,1.13004,1.12962,1.12983,502
2019.04.16,16:30,1.12983,1.13013,1.12954,1.12979,689
2019.04.16,16:35,1.12978,1.13014,1.12964,1.12980,530
2019.04.16,16:40,1.12979,1.13020,1.12954,1.13000,765
2019.04.16,16:45,1.13001,1.13003,1.12965,1.12975,406
2019.04.16,16:50,1.12974,1.12990,1.12937,1.12987,412
2019.04.16,16:55,1.12987,1.12993,1.12945,1.12954,253
2019.04.16,17:00,1.12954,1.12974,1.12932,1.12960,531
2019.04.16,17:05,1.12960,1.12969,1.12931,1.12954,530
2019.04.16,17:10,1.12954,1.13000,1.12954,1.12976,338
2019.04.16,17:15,1.12978,1.13016,1.12967,1.13008,353
2019.04.16,17:20,1.13008,1.13016,1.12985,1.13010,319
2019.04.16,17:25,1.13011,1.13026,1.12994,1.13003,342
2019.04.16,17:30,1.13003,1.13012,1.12987,1.13004,408
2019.04.16,17:35,1.13004,1.13040,1.13004,1.13028,397
2019.04.16,17:40,1.13031,1.13052,1.13020,1.13020,481
2019.04.16,17:45,1.13021,1.13046,1.13009,1.13012,510
2019.04.16,17:50,1.13013,1.13025,1.12980,1.13005,592
2019.04.16,17:55,1.13005,1.13019,1.12974,1.12993,504
2019.04.16,18:00,1.12994,1.13019,1.12960,1.12968,537
2019.04.16,18:05,1.12969,1.12975,1.12939,1.12949,437
2019.04.16,18:10,1.12947,1.12965,1.12930,1.12936,326
2019.04.16,18:15,1.12937,1.12939,1.12918,1.12925,255
2019.04.16,18:20,1.12924,1.12942,1.12904,1.12919,322
2019.04.16,18:25,1.12920,1.12926,1.12888,1.12889,326
